id_linha,id_pedido,data_venda,cliente_id,produto,categoria,quantidade,preco_unitario,desconto_percentual,forma_pagamento,cidade,regiao,status_pedido
LIN-001251,PED-00675,2024-09-13,CLI-0111,Webcam Full HD,Eletrónica,2,54.90,0,MB WAY,Funchal,Ilhas,Concluído
LIN-001252,PED-00676,2024-08-06,CLI-0196,Suporte para Portátil,Acessórios,1,34.90,15,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001253,PED-00676,2024-08-06,CLI-0196,Webcam Full HD,Eletrónica,2,54.90,5,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001254,PED-00676,2024-08-06,CLI-0196,Candeeiro de Mesa,Casa e Escritório,2,28.74,5,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001255,PED-00677,2024-11-30,CLI-0079,Coluna Bluetooth,Eletrónica,2,72.00,5,MB WAY,Aveiro,Centro,Concluído
LIN-001256,PED-00677,2024-11-30,CLI-0079,Rato Sem Fios,Eletrónica,1,24.15,5,MB WAY,Aveiro,Centro,Concluído
LIN-001257,PED-00677,2024-11-30,CLI-0079,Caderno A5,Papelaria,1,6.50,0,MB WAY,Aveiro,Centro,Concluído
LIN-001258,PED-00677,2024-11-30,CLI-0079,"Monitor 24""",Eletrónica,3,179.90,0,MB WAY,Aveiro,Centro,Concluído
LIN-001259,PED-00678,2024-11-06,CLI-0114,Pack Canetas Gel,Papelaria,2,4.90,0,Cartão de crédito,Viseu,Centro,Cancelado
LIN-001260,PED-00679,2024-10-18,CLI-0293,Carregador USB-C,Eletrónica,1,30.80,0,Cartão de débito,Albufeira,Algarve,Concluído
LIN-001261,PED-00679,2024-10-18,CLI-0293,Agenda Semanal,Papelaria,3,12.90,0,Cartão de débito,Albufeira,Algarve,Concluído
LIN-001262,PED-00679,2024-10-18,CLI-0293,Mochila Executiva,Acessórios,1,48.40,5,Cartão de débito,Albufeira,Algarve,Concluído
LIN-001263,PED-00680,2025-07-04,CLI-0337,Marcadores Coloridos,Papelaria,2,8.90,5,Cartão de débito,Braga,Norte,Concluído
LIN-001264,PED-00681,2024-11-29,CLI-0235,Caderno A5,Papelaria,2,6.50,0,Dinheiro,Guimarães,Norte,Concluído
LIN-001265,PED-00681,2024-11-29,CLI-0235,Suporte para Portátil,Acessórios,3,34.90,5,Dinheiro,Guimarães,Norte,Concluído
LIN-001266,PED-00682,2024-09-22,CLI-0047,Almofada Ergonómica,Casa e Escritório,1,32.90,0,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001267,PED-00683,2025-01-12,CLI-0006,Bolsa para Portátil,Acessórios,1,28.74,5,Cartão de débito,Funchal,Ilhas,Concluído
LIN-001268,PED-00683,2025-01-12,CLI-0006,Extensão Elétrica,Casa e Escritório,1,19.47,0,Cartão de débito,Funchal,Ilhas,Concluído
LIN-001269,PED-00684,2025-10-01,CLI-0004,Organizador de Mesa,Casa e Escritório,2,14.45,5,MB WAY,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-001270,PED-00685,2025-12-15,CLI-0346,Marcadores Coloridos,Papelaria,3,9.17,5,MB WAY,Portimão,Algarve,Concluído
LIN-001271,PED-00686,2024-02-21,CLI-0254,Coluna Bluetooth,Eletrónica,1,69.90,0,Cartão de débito,Viseu,Centro,Concluído
LIN-001272,PED-00686,2024-02-21,CLI-0254,Candeeiro de Mesa,Casa e Escritório,1,28.74,0,Cartão de débito,Viseu,Centro,Concluído
LIN-001273,PED-00686,2024-02-21,CLI-0254,"Monitor 24""",Eletrónica,4,185.30,10,Cartão de débito,Viseu,Centro,Concluído
LIN-001274,PED-00687,2024-02-06,CLI-0238,Garrafa Térmica,Acessórios,1,21.90,0,Transferência,Lagos,Algarve,Concluído
LIN-001275,PED-00688,2024-10-19,CLI-0370,Rato Sem Fios,Eletrónica,1,24.90,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-001276,PED-00688,2024-10-19,CLI-0370,Organizador de Mesa,Casa e Escritório,4,14.45,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-001277,PED-00689,2025-05-23,CLI-0116,Candeeiro de Mesa,Casa e Escritório,5,27.90,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001278,PED-00689,2025-05-23,CLI-0116,Caderno A5,Papelaria,1,6.50,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001279,PED-00689,2025-05-23,CLI-0116,"Monitor 24""",Eletrónica,3,179.90,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001280,PED-00690,2024-09-02,CLI-0069,Hub USB-C,Eletrónica,4,44.90,0,MB WAY,Leiria,Centro,Concluído
LIN-001281,PED-00691,2025-01-08,CLI-0254,Mochila Executiva,Acessórios,2,49.90,0,MB WAY,Portalegre,Alentejo,Concluído
LIN-001282,PED-00691,2025-01-08,CLI-0254,Organizador de Mesa,Casa e Escritório,4,14.45,0,MB WAY,Portalegre,Alentejo,Concluído
LIN-001283,PED-00692,2024-10-15,CLI-0007,Extensão Elétrica,Casa e Escritório,2,18.90,0,Cartão de crédito,Évora,Alentejo,Concluído
LIN-001284,PED-00693,2024-08-31,CLI-0043,Coluna Bluetooth,Eletrónica,2,69.90,15,Cartão de crédito,Évora,Alentejo,Concluído
LIN-001285,PED-00693,2024-08-31,CLI-0043,Caderno A5,Papelaria,1,6.50,0,Cartão de crédito,Évora,Alentejo,Concluído
LIN-001286,PED-00694,2025-06-28,CLI-0415,Almofada Ergonómica,Casa e Escritório,2,32.90,0,MB WAY,Braga,Norte,Concluído
LIN-001287,PED-00695,2024-04-29,CLI-0020,Hub USB-C,Eletrónica,1,43.55,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-001288,PED-00696,2025-02-11,CLI-0359,Organizador de Mesa,Casa e Escritório,2,14.90,0,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-001289,PED-00696,2025-02-11,CLI-0359,Suporte para Portátil,Acessórios,1,34.90,5,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-001290,PED-00697,2024-07-30,CLI-0025,Pack Canetas Gel,Papelaria,1,5.05,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-001291,PED-00698,2024-06-09,CLI-0252,Candeeiro de Mesa,Casa e Escritório,2,27.90,0,Cartão de crédito,Viseu,Centro,Concluído
LIN-001292,PED-00699,2025-07-26,CLI-0186,Caderno A5,Papelaria,1,6.50,0,Cartão de débito,Évora,Alentejo,Concluído
LIN-001293,PED-00700,2024-04-08,CLI-0323,Hub USB-C,Eletrónica,4,43.55,10,Cartão de crédito,Évora,Alentejo,Concluído
LIN-001294,PED-00700,2024-04-08,CLI-0323,Extensão Elétrica,Casa e Escritório,2,18.90,5,Cartão de crédito,Évora,Alentejo,Concluído
LIN-001295,PED-00700,2024-04-08,CLI-0323,Garrafa Térmica,Acessórios,5,21.90,0,Cartão de crédito,Évora,Alentejo,Concluído
LIN-001296,PED-00701,2024-05-16,CLI-0066,Candeeiro de Mesa,Casa e Escritório,1,27.06,10,Cartão de débito,Guimarães,Norte,Concluído
LIN-001297,PED-00701,2024-05-16,CLI-0066,Marcadores Coloridos,Papelaria,1,8.90,0,Cartão de débito,Guimarães,Norte,Concluído
LIN-001298,PED-00701,2024-05-16,CLI-0066,Almofada Ergonómica,Casa e Escritório,4,31.91,0,Cartão de débito,Guimarães,Norte,Concluído
LIN-001299,PED-00702,2024-08-24,CLI-0067,Hub USB-C,Eletrónica,5,44.90,0,Dinheiro,Coimbra,Centro,Concluído
LIN-001300,PED-00702,2024-08-24,CLI-0067,Mochila Executiva,Acessórios,1,51.40,5,Dinheiro,Coimbra,Centro,Concluído
LIN-001301,PED-00702,2024-08-24,CLI-0067,Bolsa para Portátil,Acessórios,1,27.90,0,Dinheiro,Coimbra,Centro,Concluído
LIN-001302,PED-00702,2024-08-24,CLI-0067,Organizador de Mesa,Casa e Escritório,1,15.35,0,Dinheiro,Coimbra,Centro,Concluído
LIN-001303,PED-00703,2025-06-21,CLI-0405,Coluna Bluetooth,Eletrónica,1,69.90,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001304,PED-00704,2024-05-29,CLI-0024,Caderno A5,Papelaria,3,6.30,5,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001305,PED-00704,2024-05-29,CLI-0024,Webcam Full HD,Eletrónica,1,54.90,0,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001306,PED-00704,2024-05-29,CLI-0024,Extensão Elétrica,Casa e Escritório,1,18.90,5,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001307,PED-00705,2025-12-18,CLI-0167,Suporte para Portátil,Acessórios,1,33.85,10,MB WAY,Porto,Norte,Concluído
LIN-001308,PED-00705,2025-12-18,CLI-0167,Pack Canetas Gel,Papelaria,1,4.90,0,MB WAY,Porto,Norte,Concluído
LIN-001309,PED-00706,2025-12-15,CLI-0091,Almofada Ergonómica,Casa e Escritório,4,32.90,15,Cartão de crédito,Coimbra,Centro,Concluído
LIN-001310,PED-00706,2025-12-15,CLI-0091,"Monitor 24""",Eletrónica,2,185.30,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-001311,PED-00706,2025-12-15,CLI-0091,Mochila Executiva,Acessórios,1,49.90,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-001312,PED-00707,2025-03-29,CLI-0414,Suporte para Portátil,Acessórios,1,34.90,0,Cartão de débito,Albufeira,Algarve,Concluído
LIN-001313,PED-00707,2025-03-29,CLI-0414,Marcadores Coloridos,Papelaria,1,8.90,5,Cartão de débito,Albufeira,Algarve,Concluído
LIN-001314,PED-00708,2024-06-02,CLI-0292,Carregador USB-C,Eletrónica,3,29.90,5,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001315,PED-00709,2024-06-11,CLI-0074,"Monitor 24""",Eletrónica,2,179.90,0,Cartão de crédito,Porto,Norte,Concluído
LIN-001316,PED-00709,2024-06-11,CLI-0074,Organizador de Mesa,Casa e Escritório,1,14.45,5,Cartão de crédito,Porto,Norte,Concluído
LIN-001317,PED-00709,2024-06-11,CLI-0074,Webcam Full HD,Eletrónica,2,53.25,0,Cartão de crédito,Porto,Norte,Concluído
LIN-001318,PED-00709,2024-06-11,CLI-0074,Auriculares Bluetooth,Eletrónica,2,39.90,0,Cartão de crédito,Porto,Norte,Concluído
LIN-001319,PED-00710,2025-05-02,CLI-0007,Agenda Semanal,Papelaria,1,12.90,5,Cartão de crédito,Portalegre,Alentejo,Concluído
LIN-001320,PED-00710,2025-05-02,CLI-0007,Rato Sem Fios,Eletrónica,3,24.90,0,Cartão de crédito,Portalegre,Alentejo,Concluído
LIN-001321,PED-00711,2024-12-30,CLI-0125,Teclado Mecânico,Eletrónica,1,79.90,0,MB WAY,Porto,Norte,Concluído
LIN-001322,PED-00712,2025-11-05,CLI-0213,Webcam Full HD,Eletrónica,1,54.90,0,Transferência,Braga,Norte,Concluído
LIN-001323,PED-00713,2025-11-01,CLI-0197,"Monitor 24""",Eletrónica,1,179.90,5,MB WAY,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-001324,PED-00713,2025-11-01,CLI-0197,Coluna Bluetooth,Eletrónica,2,67.80,5,MB WAY,Setúbal,,Concluído
LIN-001325,PED-00714,2025-11-25,CLI-0044,Extensão Elétrica,Casa e Escritório,2,18.90,15,MB WAY,Lagos,Algarve,Concluído
LIN-001326,PED-00714,2025-11-25,CLI-0044,Carregador USB-C,Eletrónica,2,30.80,10,MB WAY,Lagos,Algarve,Concluído
LIN-001327,PED-00715,2024-10-18,CLI-0054,Rato Sem Fios,Eletrónica,2,24.90,5,Cartão de débito,Coimbra,Centro,Concluído
LIN-001328,PED-00716,2024-05-10,CLI-0076,Rato Sem Fios,Eletrónica,2,24.90,0,MB WAY,Viseu,Centro,Concluído
LIN-001329,PED-00716,2024-05-10,CLI-0076,"Monitor 24""",Eletrónica,1,179.90,0,MB WAY,Viseu,Centro,Concluído
LIN-001330,PED-00717,2024-11-10,CLI-0164,Agenda Semanal,Papelaria,3,12.90,5,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Devolvido
LIN-001331,PED-00717,2024-11-10,CLI-0164,Webcam Full HD,Eletrónica,2,56.55,5,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Devolvido
LIN-001332,PED-00718,2025-02-18,CLI-0118,Coluna Bluetooth,Eletrónica,1,67.80,0,Cartão de débito,Viseu,Centro,Concluído
LIN-001333,PED-00718,2025-02-18,CLI-0118,Rato Sem Fios,Eletrónica,3,24.90,0,Cartão de débito,Viseu,Centro,Concluído
LIN-001334,PED-00719,2025-12-12,CLI-0057,Webcam Full HD,Eletrónica,1,56.55,20,Cartão de crédito,Porto,Norte,Concluído
LIN-001335,PED-00719,2025-12-12,CLI-0057,Pack Canetas Gel,Papelaria,4,4.90,0,Cartão de crédito,Porto,Norte,Concluído
LIN-001336,PED-00719,2025-12-12,CLI-0057,Garrafa Térmica,Acessórios,1,21.90,0,Cartão de crédito,Porto,Norte,Concluído
LIN-001337,PED-00720,2025-06-20,CLI-0074,"Monitor 24""",Eletrónica,2,174.50,0,Cartão de crédito,Viseu,Centro,Cancelado
LIN-001338,PED-00721,2025-04-07,CLI-0081,Almofada Ergonómica,Casa e Escritório,3,32.90,0,Cartão de débito,Porto,Norte,Concluído
LIN-001339,PED-00722,2024-06-07,CLI-0381,Agenda Semanal,Papelaria,2,12.51,0,Cartão de débito,Braga,Norte,Cancelado
LIN-001340,PED-00722,2024-06-07,CLI-0381,Garrafa Térmica,Acessórios,1,21.24,5,Cartão de débito,Braga,Norte,Cancelado
LIN-001341,PED-00723,2024-05-31,CLI-0083,Candeeiro de Mesa,Casa e Escritório,1,27.90,0,Transferência,Porto,Norte,Concluído
LIN-001342,PED-00723,2024-05-31,CLI-0083,Caderno A5,Papelaria,1,6.30,0,Transferência,Porto,Norte,Concluído
LIN-001343,PED-00723,2024-05-31,CLI-0083,Organizador de Mesa,Casa e Escritório,5,14.90,5,Transferência,Porto,Norte,Concluído
LIN-001344,PED-00724,2024-11-19,CLI-0029,Rato Sem Fios,Eletrónica,1,24.90,15,Cartão de crédito,Vila Real,Norte,Concluído
LIN-001345,PED-00724,2024-11-19,CLI-0029,Garrafa Térmica,Acessórios,1,21.90,10,Cartão de crédito,Vila Real,Norte,Concluído
LIN-001346,PED-00725,2024-06-17,CLI-0056,Coluna Bluetooth,Eletrónica,1,72.00,0,Cartão de débito,Braga,Norte,Concluído
LIN-001347,PED-00726,2024-06-30,CLI-0006,Teclado Mecânico,Eletrónica,1,82.30,0,Cartão de crédito,Évora,Alentejo,Concluído
LIN-001348,PED-00726,2024-06-30,CLI-0006,Coluna Bluetooth,Eletrónica,2,69.90,0,Cartão de crédito,Évora,Alentejo,Concluído
LIN-001349,PED-00727,2024-09-24,CLI-0159,Hub USB-C,Eletrónica,1,44.90,5,Cartão de crédito,Porto,Norte,Concluído
LIN-001350,PED-00728,2025-12-19,CLI-0360,Organizador de Mesa,Casa e Escritório,1,14.90,5,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001351,PED-00728,2025-12-19,CLI-0360,Webcam Full HD,Eletrónica,3,53.25,0,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001352,PED-00729,2024-05-14,CLI-0238,Hub USB-C,Eletrónica,3,44.90,5,MB WAY,Porto,Norte,Cancelado
LIN-001353,PED-00730,2024-05-21,CLI-0257,Agenda Semanal,Papelaria,1,12.90,5,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001354,PED-00730,2024-05-21,CLI-0257,Garrafa Térmica,Acessórios,4,21.24,10,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001355,PED-00730,2024-05-21,CLI-0257,Webcam Full HD,Eletrónica,2,54.90,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001356,PED-00731,2025-12-30,CLI-0311,Auriculares Bluetooth,Eletrónica,2,39.90,5,Cartão de crédito,Porto,Norte,Concluído
LIN-001357,PED-00731,2025-12-30,CLI-0311,Webcam Full HD,Eletrónica,4,53.25,5,Cartão de crédito,Porto,Norte,Concluído
LIN-001358,PED-00732,2024-12-18,CLI-0087,Rato Sem Fios,Eletrónica,1,24.90,0,Cartão de crédito,Portimão,Algarve,Concluído
LIN-001359,PED-00733,2024-12-27,CLI-0132,Almofada Ergonómica,Casa e Escritório,1,32.90,5,Cartão de débito,Évora,Alentejo,Concluído
LIN-001360,PED-00733,2024-12-27,CLI-0132,Bolsa para Portátil,Acessórios,3,27.90,5,Cartão de débito,Évora,Alentejo,Concluído
LIN-001361,PED-00733,2024-12-27,CLI-0132,Teclado Mecânico,Eletrónica,1,82.30,20,Cartão de débito,Évora,Alentejo,Concluído
LIN-001362,PED-00734,2024-11-04,CLI-0350,Teclado Mecânico,Eletrónica,1,77.50,0,Cartão de débito,Leiria,Centro,Concluído
LIN-001363,PED-00734,2024-11-04,CLI-0350,Extensão Elétrica,Casa e Escritório,1,18.90,15,Cartão de débito,Leiria,Centro,Concluído
LIN-001364,PED-00734,2024-11-04,CLI-0350,Coluna Bluetooth,Eletrónica,1,69.90,10,Cartão de débito,Leiria,Centro,Concluído
LIN-001365,PED-00734,2024-11-04,CLI-0350,Auriculares Bluetooth,Eletrónica,1,39.90,10,Cartão de débito,Leiria,Centro,Concluído
LIN-001366,PED-00735,2025-11-12,CLI-0239,Mochila Executiva,Acessórios,1,49.90,0,Cartão de crédito,Braga,Norte,Concluído
LIN-001367,PED-00735,2025-11-12,CLI-0239,Suporte para Portátil,Acessórios,2,34.90,10,Cartão de crédito,Braga,Norte,Concluído
LIN-001368,PED-00735,2025-11-12,CLI-0239,Hub USB-C,Eletrónica,1,44.90,5,Cartão de crédito,Braga,Norte,Concluído
LIN-001369,PED-00735,2025-11-12,CLI-0239,Extensão Elétrica,Casa e Escritório,2,18.90,0,Cartão de crédito,Braga,Norte,Concluído
LIN-001370,PED-00736,2024-07-02,CLI-0291,Marcadores Coloridos,Papelaria,1,8.90,10,MB WAY,Porto,Norte,Concluído
LIN-001371,PED-00736,2024-07-02,CLI-0291,Suporte para Portátil,Acessórios,4,34.90,0,MB WAY,Porto,Norte,Concluído
LIN-001372,PED-00736,2024-07-02,CLI-0291,Bolsa para Portátil,Acessórios,2,27.06,0,MB WAY,Porto,Norte,Concluído
LIN-001373,PED-00737,2024-08-23,CLI-0042,Caderno A5,Papelaria,3,6.30,10,MB WAY,Coimbra,Centro,Concluído
LIN-001374,PED-00737,2024-08-23,CLI-0042,Carregador USB-C,Eletrónica,1,29.90,0,MB WAY,Coimbra,Centro,Concluído
LIN-001375,PED-00738,2024-10-18,CLI-0215,Suporte para Portátil,Acessórios,2,35.95,0,Cartão de débito,Lisboa,,Concluído
LIN-001376,PED-00738,2024-10-18,CLI-0215,Marcadores Coloridos,Papelaria,2,9.17,5,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001377,PED-00738,2024-10-18,CLI-0215,Mochila Executiva,Acessórios,1,49.90,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001378,PED-00738,2024-10-18,CLI-0215,Auriculares Bluetooth,Eletrónica,3,39.90,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001379,PED-00739,2024-09-25,CLI-0406,Garrafa Térmica,Acessórios,4,21.90,5,Cartão de débito,Funchal,Ilhas,Concluído
LIN-001380,PED-00740,2025-05-10,CLI-0297,Candeeiro de Mesa,Casa e Escritório,2,28.74,0,Cartão de crédito,Porto,Norte,Devolvido
LIN-001381,PED-00741,2024-10-18,CLI-0098,Auriculares Bluetooth,Eletrónica,1,38.70,5,Cartão de débito,Funchal,Ilhas,Concluído
LIN-001382,PED-00741,2024-10-18,CLI-0098,Pack Canetas Gel,Papelaria,2,4.90,0,Cartão de débito,Funchal,Ilhas,Concluído
LIN-001383,PED-00741,2024-10-18,CLI-0098,Almofada Ergonómica,Casa e Escritório,1,33.89,0,Cartão de débito,Funchal,Ilhas,Concluído
LIN-001384,PED-00742,2025-12-19,CLI-0172,Extensão Elétrica,Casa e Escritório,1,18.90,5,Cartão de crédito,Braga,Norte,Concluído
LIN-001385,PED-00743,2025-10-10,CLI-0353,"Monitor 24""",Eletrónica,1,174.50,5,MB WAY,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001386,PED-00743,2025-10-10,CLI-0353,Rato Sem Fios,Eletrónica,1,24.90,5,MB WAY,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001387,PED-00743,2025-10-10,CLI-0353,Extensão Elétrica,Casa e Escritório,2,19.47,0,MB WAY,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001388,PED-00744,2024-12-13,CLI-0298,Garrafa Térmica,Acessórios,2,21.24,0,MB WAY,Portalegre,Alentejo,Concluído
LIN-001389,PED-00745,2024-12-26,CLI-0064,Mochila Executiva,Acessórios,2,51.40,0,MB WAY,Aveiro,Centro,Concluído
LIN-001390,PED-00745,2024-12-26,CLI-0064,Auriculares Bluetooth,Eletrónica,3,39.90,0,MB WAY,Aveiro,Centro,Concluído
LIN-001391,PED-00745,2024-12-26,CLI-0064,Marcadores Coloridos,Papelaria,3,8.90,10,MB WAY,Aveiro,Centro,Concluído
LIN-001392,PED-00746,2024-01-05,CLI-0213,Organizador de Mesa,Casa e Escritório,1,15.35,15,Cartão de crédito,Porto,Norte,Concluído
LIN-001393,PED-00746,2024-01-05,CLI-0213,Agenda Semanal,Papelaria,1,12.90,0,Cartão de crédito,Porto,Norte,Concluído
LIN-001394,PED-00746,2024-01-05,CLI-0213,Almofada Ergonómica,Casa e Escritório,2,31.91,5,Cartão de crédito,Porto,Norte,Concluído
LIN-001395,PED-00747,2025-03-26,CLI-0066,Agenda Semanal,Papelaria,1,12.90,0,Cartão de débito,Portimão,Algarve,Concluído
LIN-001396,PED-00748,2025-07-01,CLI-0065,Caderno A5,Papelaria,4,6.50,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001397,PED-00748,2025-07-01,CLI-0065,Candeeiro de Mesa,Casa e Escritório,1,27.06,5,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001398,PED-00748,2025-07-01,CLI-0065,Carregador USB-C,Eletrónica,2,29.00,5,MB WAY,Lisboa,,Concluído
LIN-001399,PED-00749,2025-02-28,CLI-0041,Marcadores Coloridos,Papelaria,1,9.17,10,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-001400,PED-00749,2025-02-28,CLI-0041,Carregador USB-C,Eletrónica,2,29.90,5,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-001401,PED-00749,2025-02-28,CLI-0041,Coluna Bluetooth,Eletrónica,2,69.90,0,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-001402,PED-00749,2025-02-28,CLI-0041,Candeeiro de Mesa,Casa e Escritório,1,27.06,5,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-001403,PED-00750,2025-03-27,CLI-0053,Caderno A5,Papelaria,3,6.30,0,Transferência,Braga,Norte,Concluído
LIN-001404,PED-00751,2025-10-10,CLI-0107,Rato Sem Fios,Eletrónica,1,24.90,0,Cartão de débito,Viseu,Centro,Concluído
LIN-001405,PED-00752,2024-09-23,CLI-0231,Almofada Ergonómica,Casa e Escritório,2,31.91,0,Cartão de crédito,Faro,Algarve,Concluído
LIN-001406,PED-00753,2024-10-14,CLI-0178,Caderno A5,Papelaria,4,6.50,5,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001407,PED-00754,2025-02-21,CLI-0266,Hub USB-C,Eletrónica,1,44.90,0,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001408,PED-00755,2025-07-15,CLI-0065,Candeeiro de Mesa,Casa e Escritório,2,27.90,5,Cartão de débito,Coimbra,Centro,Cancelado
LIN-001409,PED-00756,2025-01-15,CLI-0263,Caderno A5,Papelaria,4,6.30,0,Transferência,Funchal,Ilhas,Concluído
LIN-001410,PED-00757,2025-08-15,CLI-0160,Garrafa Térmica,Acessórios,1,21.90,5,Cartão de crédito,Braga,Norte,Concluído
LIN-001411,PED-00758,2025-04-29,CLI-0311,Rato Sem Fios,Eletrónica,3,25.65,0,Cartão de crédito,Viseu,Centro,Concluído
LIN-001412,PED-00758,2025-04-29,CLI-0311,Garrafa Térmica,Acessórios,1,22.56,10,Cartão de crédito,Viseu,Centro,Concluído
LIN-001413,PED-00758,2025-04-29,CLI-0311,Carregador USB-C,Eletrónica,2,30.80,0,Cartão de crédito,Viseu,Centro,Concluído
LIN-001414,PED-00759,2024-02-01,CLI-0093,Hub USB-C,Eletrónica,2,44.90,0,Cartão de débito,Faro,Algarve,Concluído
LIN-001415,PED-00760,2024-09-24,CLI-0005,Agenda Semanal,Papelaria,2,12.90,0,Cartão de crédito,Aveiro,Centro,Concluído
LIN-001416,PED-00760,2024-09-24,CLI-0005,Coluna Bluetooth,Eletrónica,1,69.90,0,Cartão de crédito,Aveiro,Centro,Concluído
LIN-000485,PED-00257,2024-07-26,CLI-0251,Extensão Elétrica,Casa e Escritório,2,18.90,0,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-001181,PED-00637,2024-07-15,CLI-0376,Extensão Elétrica,Casa e Escritório,1,18.90,0,Cartão de crédito,Aveiro,Centro,Concluído
LIN-000044,PED-00022,2024-12-09,CLI-0279,Candeeiro de Mesa,Casa e Escritório,1,27.06,15,MB WAY,Setúbal,Lisboa e Vale do Tejo,Devolvido
LIN-000584,PED-00313,2025-05-05,CLI-0417,Caderno A5,Papelaria,2,6.50,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000037,PED-00019,2024-03-02,CLI-0161,Teclado Mecânico,Eletrónica,1,79.90,0,Cartão de débito,Porto,Norte,Concluído
LIN-001319,PED-00710,2025-05-02,CLI-0007,Agenda Semanal,Papelaria,1,12.90,5,Cartão de crédito,Portalegre,Alentejo,Concluído
LIN-001180,PED-00637,2024-07-15,CLI-0376,Coluna Bluetooth,Eletrónica,2,69.90,0,Cartão de crédito,Aveiro,Centro,Concluído
LIN-000010,PED-00008,2024-09-24,CLI-0336,Webcam Full HD,Eletrónica,1,56.55,0,Transferência,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000946,PED-00504,2025-05-17,CLI-0304,Carregador USB-C,Eletrónica,1,29.90,0,MB WAY,Porto,Norte,Concluído
LIN-000583,PED-00313,2025-05-05,CLI-0417,Candeeiro de Mesa,Casa e Escritório,3,28.74,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000269,PED-00152,2024-07-18,CLI-0379,Carregador USB-C,Eletrónica,4,29.00,15,Transferência,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000825,PED-00438,2025-05-10,CLI-0363,Almofada Ergonómica,Casa e Escritório,3,32.90,10,Cartão de crédito,Funchal,Ilhas,Concluído
